time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,relative_humidity_2m_mean,cloud_cover_mean,pressure_msl_mean,precipitation_sum,precipitation_hours,wind_speed_10m_max,shortwave_radiation_sum,sunshine_duration
2024-08-05,27.7,14.4,20.4,67,11,1021.0,0.0,0.0,12.0,16.86,38544.73
2024-08-06,27.6,13.5,20.4,59,18,1018.9,0.0,0.0,19.8,16.82,38569.44
2024-08-07,27.6,16.5,21.9,45,10,1015.6,0.0,0.0,25.8,17.27,38594.04
2024-08-08,30.9,17.9,22.8,44,50,1014.0,0.0,0.0,25.2,16.91,36000.0
2024-08-09,19.5,14.7,17.8,82,97,1017.3,12.1,13.0,15.5,4.4,0.0
2024-08-10,14.6,6.5,11.1,88,77,1020.3,33.0,13.0,20.1,8.1,19491.26
2024-08-11,19.6,5.9,11.5,70,93,1020.3,0.0,0.0,13.6,18.95,37023.72
2024-08-12,18.6,7.8,12.3,66,47,1020.0,0.0,0.0,19.8,19.68,39090.47
2024-08-13,13.8,6.1,9.1,86,53,1025.8,0.1,1.0,18.9,10.55,20736.61
2024-08-14,20.8,6.1,12.3,86,77,1023.4,0.0,0.0,15.6,17.99,34713.84
2024-08-15,27.0,8.7,16.8,72,36,1020.7,0.0,0.0,12.1,19.24,38784.9
2024-08-16,28.3,11.3,19.4,65,0,1019.6,0.0,0.0,11.0,19.69,39344.24
2024-08-17,28.9,13.3,20.1,61,0,1018.8,0.0,0.0,11.1,19.84,39600.46
2024-08-18,29.2,12.9,20.9,50,0,1018.8,0.0,0.0,12.5,20.22,39596.5
2024-08-19,29.7,12.4,20.9,51,0,1018.1,0.0,0.0,13.0,20.14,39850.65
2024-08-20,29.1,13.4,19.6,63,23,1019.6,0.0,0.0,17.6,20.33,39845.36
2024-08-21,27.5,14.0,19.3,72,36,1020.1,0.0,0.0,18.4,19.5,35318.9
2024-08-22,30.3,12.7,21.1,53,0,1016.2,0.0,0.0,20.0,20.5,40089.96
2024-08-23,32.1,15.2,23.2,45,21,1013.3,0.0,0.0,29.8,20.51,40339.2
2024-08-24,22.7,14.5,17.1,84,86,1018.4,6.3,7.0,31.5,14.93,21758.44
2024-08-25,15.0,9.0,12.0,91,100,1024.3,6.7,21.0,17.3,3.79,0.0
2024-08-26,15.1,5.4,9.8,76,19,1025.8,0.0,0.0,15.8,20.4,40566.74
2024-08-27,18.2,1.4,8.7,79,30,1026.8,0.0,0.0,20.0,21.39,39532.41
2024-08-28,20.4,6.1,12.0,85,20,1026.6,0.0,0.0,17.7,21.16,41055.6
2024-08-29,25.3,11.1,16.5,83,42,1025.0,0.0,0.0,15.2,19.76,36495.74
2024-08-30,27.2,11.2,18.6,69,1,1021.8,0.0,0.0,8.7,21.43,40520.86
2024-08-31,27.7,11.7,19.0,67,15,1020.6,0.0,0.0,14.3,21.58,41444.87
2024-09-01,30.8,12.8,21.2,55,67,1017.5,0.0,0.0,19.7,21.33,40496.25
2024-09-02,29.9,14.3,19.5,64,52,1015.6,0.0,0.0,22.1,20.28,41601.19
2024-09-03,31.6,13.9,21.0,70,37,1016.4,0.0,0.0,20.6,20.3,37367.43
2024-09-04,31.3,16.1,23.0,50,0,1016.6,0.0,0.0,24.0,21.84,41758.19
2024-09-05,25.7,15.4,19.6,68,29,1017.8,0.3,3.0,24.2,21.03,41836.81
2024-09-06,23.9,15.0,17.8,82,76,1019.7,0.1,1.0,21.7,16.68,29920.23
2024-09-07,32.6,15.6,23.3,62,45,1018.2,0.0,0.0,13.4,20.17,39409.5
2024-09-08,32.2,16.5,24.6,47,11,1019.3,0.0,0.0,15.3,19.19,42072.57
2024-09-09,32.7,16.8,24.4,46,0,1018.2,0.0,0.0,19.1,22.24,42150.92
2024-09-10,32.8,15.1,24.5,42,48,1015.5,0.0,0.0,19.5,22.17,41804.24
2024-09-11,32.5,18.1,25.5,32,77,1015.2,0.0,0.0,17.7,19.89,41346.35
2024-09-12,32.9,19.0,26.1,28,1,1015.6,0.0,0.0,19.2,22.76,42388.76
2024-09-13,33.4,17.9,26.2,29,16,1014.7,0.0,0.0,20.2,22.75,42468.98
2024-09-14,33.1,19.8,24.6,41,68,1015.8,0.0,0.0,24.3,20.3,38967.18
2024-09-15,21.6,16.8,18.4,84,99,1020.4,0.8,7.0,23.4,8.43,2557.22
2024-09-16,17.9,14.0,16.4,90,100,1021.2,8.5,19.0,22.8,6.54,0.0
2024-09-17,19.1,12.6,15.2,84,89,1022.9,1.2,8.0,24.7,13.86,32265.17
2024-09-18,21.9,13.2,16.4,84,78,1020.7,0.0,0.0,25.1,14.52,31950.91
2024-09-19,27.0,14.4,19.1,85,76,1017.5,0.6,2.0,17.0,20.49,41324.67
2024-09-20,32.4,15.2,22.7,70,41,1014.9,0.1,1.0,20.9,22.22,43038.28
2024-09-21,27.7,16.9,21.1,75,86,1015.9,0.8,2.0,18.9,16.58,24321.44
2024-09-22,31.1,16.0,22.3,74,13,1014.7,0.0,0.0,18.6,22.78,41881.95
2024-09-23,32.2,16.4,23.5,65,2,1014.7,0.0,0.0,23.7,23.45,43162.56
2024-09-24,33.8,16.7,23.2,67,10,1015.1,0.0,0.0,22.7,23.39,43182.31
2024-09-25,35.1,17.2,25.9,55,11,1012.9,0.0,0.0,17.8,24.11,42567.15
2024-09-26,35.8,18.6,27.8,43,19,1011.5,0.0,0.0,15.2,24.5,43200.0
2024-09-27,27.7,15.8,20.8,76,88,1014.7,1.8,9.0,27.1,16.39,29200.46
2024-09-28,23.5,14.4,17.8,72,65,1019.9,0.0,0.0,23.9,21.08,42074.26
2024-09-29,29.0,15.3,19.4,77,56,1019.6,0.0,0.0,22.6,23.97,39110.85
2024-09-30,32.4,15.1,22.1,71,28,1016.9,0.1,1.0,25.7,24.19,42442.4
2024-10-01,34.3,17.8,26.5,44,25,1012.3,0.0,0.0,19.7,24.93,43200.0
2024-10-02,36.4,18.4,25.9,47,46,1011.0,0.0,0.0,21.7,24.03,43200.0
2024-10-03,23.1,15.0,18.9,82,92,1018.1,7.2,15.0,31.4,13.55,25328.49
2024-10-04,19.0,14.2,15.7,89,98,1021.2,4.5,11.0,23.7,9.17,5044.87
2024-10-05,23.7,14.1,17.2,84,71,1020.0,0.2,2.0,21.5,20.6,34297.59
2024-10-06,25.3,13.7,17.6,84,55,1017.3,0.0,0.0,20.2,25.09,37893.23
2024-10-07,26.5,12.8,17.8,80,51,1015.7,0.0,0.0,18.6,24.98,42091.53
2024-10-08,33.7,13.5,20.2,78,70,1013.3,0.0,0.0,19.8,24.18,43200.0
2024-10-09,23.5,14.3,18.2,84,84,1016.6,0.4,3.0,25.1,20.56,33663.66
2024-10-10,27.4,16.6,20.0,85,98,1015.7,10.7,15.0,19.1,15.0,19873.58
2024-10-11,27.3,18.8,21.8,84,98,1011.9,7.4,16.0,27.9,11.53,11099.89
2024-10-12,26.8,16.2,21.0,80,62,1015.9,2.4,11.0,31.1,23.19,39204.47
2024-10-13,24.9,15.7,18.7,83,94,1023.7,0.2,2.0,25.6,20.21,34160.53
2024-10-14,25.1,15.5,18.6,83,100,1023.8,0.2,2.0,22.7,18.68,26409.78
2024-10-15,27.8,14.6,19.6,78,97,1018.6,0.0,0.0,19.3,25.68,43200.0
2024-10-16,27.5,15.2,21.0,79,41,1014.7,2.6,5.0,21.8,21.35,39634.95
2024-10-17,29.3,16.0,20.6,81,85,1015.1,0.0,0.0,22.8,25.63,42104.59
2024-10-18,28.7,14.9,19.7,83,96,1014.9,0.0,0.0,23.7,23.02,35988.7
2024-10-19,19.6,14.1,17.4,90,100,1014.7,8.7,14.0,23.7,8.58,1235.78
2024-10-20,20.3,14.1,16.8,91,100,1015.5,8.4,16.0,21.3,8.08,2023.79
2024-10-21,25.9,16.7,20.5,83,89,1017.7,0.3,3.0,20.8,17.93,39484.36
